PlantKey,PRType,ValueTime,Ratio,Area,InstEffekt,SunRad,EffectProd,Temperature,Created,LastModified,Theoretical,SimilarPlantKey
FBO0023,1,8/22/2023,85.25278827,72,13.7,2030,17500,18.71666667,32:38.0,41:30.0,20527.18786,NULL
FBO0023,1,8/23/2023,84.22188525,72,13.7,4570,38500,21.48333333,32:38.0,41:31.0,45712.58395,NULL
FBO0023,1,8/24/2023,77.00723737,72,13.7,5170,39700,22.27083333,32:38.0,41:31.0,51553.59594,NULL
FBO0023,1,8/25/2023,83.84819057,72,13.7,1120,9600,15.9125,32:38.0,41:31.0,11449.26317,NULL
FBO0023,1,8/26/2023,103.3604528,72,13.7,840,8800,18.11666667,32:38.0,41:31.0,8513.894592,NULL
FBO0023,1,8/27/2023,87.27814213,72,13.7,4610,40200,21.775,32:38.0,41:31.0,46059.64222,NULL
FBO0023,1,8/28/2023,100.5466595,72,13.7,1440,14800,15.92916667,32:38.0,41:31.0,14719.53427,NULL
FBO0023,1,8/29/2023,90.4090851,72,13.7,5500,49800,21.17083333,32:38.0,41:31.0,55082.9598,NULL
FBO0023,1,8/30/2023,77.60753954,72,13.7,1480,11700,16.82916667,32:38.0,41:31.0,15075.85483,NULL
FBO0023,1,8/31/2023,77.73019733,72,13.7,5770,44800,21.8375,32:38.0,41:31.0,57635.25829,NULL
FBO0023,1,9/1/2023,96.04222404,72,13.7,740,7300,14.675,32:38.0,41:31.0,7600.823568,NULL
FBO0023,1,9/2/2023,94.71851243,72,13.7,1900,18400,15.87083333,32:38.0,41:31.0,19425.98076,NULL
FBO0023,1,9/3/2023,90.69406421,72,13.7,3950,36400,17.47916667,32:38.0,41:31.0,40134.9309,NULL
FBO0023,1,9/4/2023,87.66986107,72,13.7,5670,49300,23.6375,32:38.0,41:31.0,56233.6924,NULL
FBO0023,1,9/5/2023,83.66860681,72,13.7,5910,49200,22.825,32:38.0,41:32.0,58803.41729,NULL
FBO0023,1,9/6/2023,82.37129581,72,13.7,6480,53200,22.39166667,32:38.0,41:32.0,64585.60531,NULL
FBO0023,1,9/7/2023,90.92666617,72,13.7,4360,39900,19.91666667,32:38.0,41:32.0,43881.51648,NULL
FBO0023,1,9/8/2023,88.88938976,72,13.7,3710,32800,22.92083333,32:38.0,41:32.0,36899.79208,NULL
FBO0023,1,9/9/2023,82.71839387,72,13.7,4230,34900,22.20416667,32:38.0,41:32.0,42191.34145,NULL
FBO0023,1,9/10/2023,87.13368813,72,13.7,4390,37900,23.88333333,32:38.0,41:32.0,43496.37989,NULL
FBO0023,1,9/11/2023,75.70858989,72,13.7,3740,28300,21.6875,32:38.0,41:32.0,37380.17052,NULL
FBO0023,1,9/12/2023,94.89233288,72,13.7,1190,11400,19.13333333,32:38.0,41:32.0,12013.61549,NULL
FBO0023,1,9/13/2023,88.3640998,72,13.7,530,4800,15.2375,32:38.0,41:32.0,5432.070276,NULL
FBO0023,1,9/14/2023,77.12613479,72,13.7,5630,44100,17.59583333,32:38.0,41:32.0,57179.06144,NULL
FBO0023,1,9/15/2023,93.2628052,72,13.7,2950,28000,17.0625,32:38.0,41:32.0,30022.6869,NULL
FBO0023,1,9/16/2023,77.60232022,72,13.7,3800,29800,18.87916667,32:38.0,41:32.0,38400.91368,NULL
FBO0023,1,9/17/2023,79.37734131,72,13.7,5070,40700,18.68333333,32:38.0,41:33.0,51274.07813,NULL
FBO0023,1,9/18/2023,90.92330244,72,13.7,3060,28600,14.47083333,32:38.0,41:33.0,31455.08273,NULL
FBO0023,1,9/19/2023,63.25006313,72,13.7,2350,15100,17.525,32:38.0,41:33.0,23873.49396,NULL
FBO0023,1,9/20/2023,74.63551845,72,13.7,1990,15100,17.32916667,32:38.0,41:33.0,20231.6542,NULL
FBO0023,1,9/21/2023,87.04034856,72,13.7,4500,39300,20.7,32:38.0,41:33.0,45151.4736,NULL
FBO0023,1,9/22/2023,88.01661975,72,13.7,3130,27800,19.24583333,32:38.0,41:33.0,31584.94393,NULL
FBO0023,1,9/23/2023,83.79427377,72,13.7,3570,30300,18.2875,32:38.0,41:33.0,36159.98879,NULL
FBO0023,1,9/24/2023,82.21645275,72,13.7,5370,45000,16.675,32:38.0,41:33.0,54733.57034,NULL
FBO0023,1,9/25/2023,82.43881494,72,13.7,2550,21600,14.58333333,32:38.0,41:33.0,26201.25,NULL
FBO0023,1,9/26/2023,70.03770876,72,13.7,3430,24400,17.575,32:38.0,41:33.0,34838.37554,NULL
FBO0023,1,9/27/2023,83.58903711,72,13.7,2000,17000,17.275,32:38.0,41:33.0,20337.5952,NULL
FBO0023,1,9/28/2023,83.4079503,72,13.7,3720,31400,18.5125,32:38.0,41:33.0,37646.29138,NULL
FBO0023,1,9/29/2023,71.6366736,72,13.7,1600,11700,16.2875,32:38.0,41:34.0,16332.41664,NULL
FBO0023,1,9/30/2023,77.12297257,72,13.7,2920,23000,16.15,32:38.0,41:34.0,29822.50195,NULL
FBO0023,1,10/1/2023,82.86168566,72,13.7,4410,37300,16.29583333,32:38.0,41:34.0,45014.77336,NULL
FBO0023,1,10/2/2023,83.35997957,72,13.7,1100,9500,12.42083333,32:38.0,41:34.0,11396.35596,NULL
FBO0023,1,10/3/2023,81.50306442,72,13.7,330,2800,11.15,32:38.0,41:34.0,3435.453648,NULL
FBO0023,1,10/4/2023,83.83480313,72,13.7,3290,28400,14.03333333,32:38.0,41:34.0,33876.14563,NULL
FBO0023,1,10/5/2023,85.52334096,72,13.7,1750,15700,9.133333333,32:38.0,41:34.0,18357.5616,NULL
FBO0023,1,10/6/2023,84.71475894,72,13.7,740,6600,8.166666667,32:38.0,41:34.0,7790.85024,NULL
FBO0023,1,10/7/2023,79.96809363,72,13.7,4500,37500,10.8875,32:38.0,41:34.0,46893.7026,NULL
FBO0023,1,10/8/2023,85.0846944,72,13.7,4970,44100,10.6875,32:38.0,41:34.0,51830.70858,NULL
FBO0023,1,10/9/2023,80.58637215,72,13.7,5020,42200,10.61666667,32:38.0,41:34.0,52366.17418,NULL
FBO0023,1,10/10/2023,78.42674688,72,13.7,4750,38900,10.34583333,32:38.0,41:34.0,49600.4253,NULL
FBO0023,1,10/11/2023,93.19782979,72,13.7,820,7900,13.00416667,32:38.0,41:35.0,8476.592232,NULL
FBO0023,1,10/12/2023,81.63916704,72,13.7,4870,41000,13.6375,32:38.0,41:35.0,50220.99256,NULL
FBO0023,1,10/13/2023,85.88457485,72,13.7,2180,19600,9.679166667,32:38.0,41:35.0,22821.32738,NULL
FBO0023,1,10/14/2023,74.33523034,72,13.7,3720,28600,12.87083333,32:38.0,41:35.0,38474.35445,NULL
FBO0023,1,10/15/2023,84.62875491,72,13.7,3140,27700,10.80833333,32:38.0,41:35.0,32731.1917,NULL
FBO0023,1,10/16/2023,78.81972475,72,13.7,4930,40800,8.8875,32:38.0,41:35.0,51763.69256,NULL
FBO0023,1,10/17/2023,101.3185931,72,13.7,1950,20800,8.175,32:38.0,41:35.0,20529.30204,NULL
FBO0023,1,10/18/2023,95.1825303,72,13.7,2340,23500,7.5875,32:38.0,41:35.0,24689.40458,NULL
FBO0023,1,10/19/2023,75.33727244,72,13.7,2070,16700,3.591666667,32:38.0,41:35.0,22166.9825,NULL
FBO0023,1,10/20/2023,73.78335178,72,13.7,660,5200,4.3625,32:38.0,41:35.0,7047.660312,NULL
FBO0023,1,10/21/2023,119.3097243,72,13.7,110,1400,4.6375,32:38.0,41:35.0,1173.416508,NULL
FBO0023,1,10/22/2023,77.86158591,72,13.7,340,2800,6.933333333,32:38.0,41:35.0,3596.125056,NULL
FBO0023,1,10/23/2023,80.93268248,72,13.7,420,3600,6.579166667,32:38.0,41:36.0,4448.141208,NULL
FBO0023,1,10/24/2023,72.88622158,72,13.7,2610,20100,7.208333333,32:38.0,41:36.0,27577.22868,NULL
FBO0023,1,10/25/2023,107.7651535,72,13.7,260,3000,3.633333333,32:38.0,41:36.0,2783.831232,NULL
FBO0023,1,10/26/2023,0,72,13.7,0,700,3.3,32:38.0,41:36.0,0,NULL
FBO0023,1,10/27/2023,0,72,13.7,100,1100,2.9625,32:38.0,41:36.0,1073.35116,NULL
FBO0023,1,10/28/2023,89.42565488,72,13.7,2350,22400,4.85,32:38.0,41:36.0,25048.74024,NULL
FBO0023,1,10/29/2023,82.67180951,72,13.7,1050,9300,3.466666667,32:38.0,41:36.0,11249.30016,NULL
FBO0023,1,10/30/2023,79.22972207,72,13.7,390,3300,4.325,32:38.0,41:36.0,4165.103592,NULL
FBO0023,1,10/31/2023,0,72,13.7,30,600,7.3125,32:38.0,41:36.0,316.85634,NULL
FBO0023,1,11/1/2023,69.70805708,72,13.7,280,2100,2.3125,22:58.0,41:36.0,3012.56424,NULL
FBO0023,1,11/2/2023,100.1349321,72,13.7,130,1400,2.425,22:58.0,41:36.0,1398.113496,NULL
FBO0023,1,11/3/2023,0,72,13.7,0,300,8.683333333,22:58.0,41:36.0,0,NULL
FBO0023,1,11/4/2023,0,72,13.7,0,400,8.729166667,22:58.0,41:36.0,0,NULL
FBO0023,1,11/5/2023,71.0510185,72,13.7,360,2700,7.466666667,19:44.0,41:37.0,3800.086272,NULL
FBO0023,1,11/6/2023,87.0421222,72,13.7,120,1100,8.0875,19:44.0,41:37.0,1263.755952,NULL
FBO0023,1,11/7/2023,75.66990186,72,13.7,350,2800,7.05,19:44.0,41:37.0,3700.28232,NULL
FBO0023,1,11/8/2023,0,72,13.7,100,1200,5.708333333,19:44.0,41:37.0,1062.5172,NULL
FBO0023,1,11/9/2023,0,72,13.7,10,900,6.2,19:44.0,41:37.0,106.057728,NULL
FBO0023,1,11/10/2023,0,72,13.7,60,800,7.6875,19:44.0,41:37.0,632.82492,NULL
FBO0023,1,11/11/2023,101.3767235,72,13.7,700,7500,7.1375,19:44.0,41:37.0,7398.14796,NULL
FBO0023,1,11/12/2023,110.7449327,72,13.7,110,1300,4.533333333,19:44.0,41:37.0,1173.868608,NULL
FBO0023,1,11/13/2023,0,72,13.7,80,2300,2.070833333,19:44.0,41:37.0,861.495456,NULL
FBO0023,1,11/14/2023,84.93401197,72,13.7,470,4300,1.991666667,19:44.0,41:37.0,5062.753896,NULL
FBO0023,1,11/15/2023,0,72,13.7,0,300,0.958333333,19:44.0,41:37.0,0,NULL
FBO0023,1,11/16/2023,92.08297472,72,13.7,220,2200,-0.2375,19:44.0,41:37.0,2389.149576,NULL
FBO0023,1,11/17/2023,0,72,13.7,10,900,-0.741666667,19:44.0,41:37.0,108.796632,NULL
FBO0023,1,11/18/2023,0,72,13.7,20,800,-2.016666667,19:44.0,41:38.0,218.599392,NULL
FBO0023,1,11/19/2023,78.35769542,72,13.7,770,6600,-2.241666667,19:44.0,41:38.0,8422.912344,NULL
FBO0023,1,11/20/2023,105.501422,72,13.7,800,9100,1.7375,19:44.0,41:38.0,8625.47616,NULL
FBO0023,1,11/21/2023,0,72,13.7,40,700,-0.579166667,19:44.0,41:38.0,434.930064,NULL
FBO0023,1,11/22/2023,0,72,13.7,30,600,-2.470833333,19:44.0,41:38.0,328.436676,NULL
FBO0023,1,11/23/2023,62.52736979,72,13.7,1380,9200,4.775,19:44.0,41:38.0,14713.55669,NULL
FBO0023,1,11/24/2023,51.53921318,72,13.7,770,4300,0.383333333,19:44.0,41:38.0,8343.161904,NULL
FBO0023,1,11/25/2023,6.136128813,72,13.7,890,600,-3.454166667,19:44.0,41:38.0,9778.151964,NULL
FBO0023,1,11/26/2023,13.03493224,72,13.7,140,200,-2.766666667,19:44.0,41:38.0,1534.338624,NULL
FBO0023,1,11/27/2023,7.962221864,72,13.7,1140,1000,-4.220833333,19:44.0,41:38.0,12559.30841,NULL
FBO0023,1,11/28/2023,0,,,,,,,,,NULL
FBO0023,1,11/29/2023,0,72,13.7,100,100,-2.625,19:44.0,41:38.0,1095.3972,NULL
FBO0023,1,11/30/2023,0,72,13.7,0,100,-1.241666667,19:44.0,41:38.0,0,NULL
FBO0023,1,12/1/2023,0,,,,,,,,,NULL
FBO0023,1,12/2/2023,0,,,,,,,,,NULL
FBO0023,1,12/3/2023,0,,,,,,,,,NULL
FBO0023,1,12/4/2023,0,,,,,,,,,NULL
FBO0023,1,12/5/2023,0,,,,,,,,,NULL
FBO0023,1,12/6/2023,0,72,13.7,80,100,-9,01:35.0,41:39.0,896.44032,NULL
FBO0023,1,12/7/2023,0,,,,,,,,,NULL
FBO0023,1,12/8/2023,0,,,,,,,,,NULL
FBO0023,1,12/9/2023,0,72,13.7,0,100,0.2875,01:26.0,41:39.0,0,NULL
FBO0023,1,12/10/2023,0,,,,,,,,,NULL
FBO0023,1,12/11/2023,0,72,13.7,0,100,0.35,01:34.0,41:39.0,0,NULL
FBO0023,1,12/12/2023,0,72,13.7,0,100,-1.733333333,01:32.0,41:39.0,0,NULL
FBO0023,1,12/13/2023,0,,,,,,,,,NULL
FBO0023,1,12/14/2023,0,,,,,,,,,NULL
FBO0023,1,12/15/2023,0,72,13.7,30,100,-3.7625,01:23.0,41:39.0,329.965596,NULL
FBO0023,1,12/16/2023,0,72,13.7,0,100,2.025,01:22.0,41:39.0,0,NULL
FBO0023,1,12/17/2023,0,72,13.7,0,700,4.5125,01:36.0,41:39.0,0,NULL
FBO0023,1,12/18/2023,0,72,13.7,10,500,6.891666667,01:29.0,41:39.0,105.784824,NULL
FBO0023,1,12/19/2023,0,72,13.7,0,2700,4.491666667,01:29.0,41:39.0,0,NULL
FBO0023,1,12/20/2023,0,72,13.7,0,300,0.354166667,01:27.0,41:39.0,0,NULL
FBO0023,1,12/21/2023,0,72,13.7,100,700,0.291666667,01:28.0,41:39.0,1083.8892,NULL
FBO0023,1,12/22/2023,0,72,13.7,0,200,0.583333333,01:20.0,41:39.0,0,NULL
FBO0023,1,12/23/2023,0,,,,,,,,,NULL
FBO0023,1,12/24/2023,3.837158508,72,13.7,470,200,-6.066666667,01:24.0,41:39.0,5212.190208,NULL
FBO0023,1,12/25/2023,0,72,13.7,30,100,0.129166667,01:21.0,41:39.0,325.359108,NULL
FBO0023,1,12/26/2023,0,,,,,,,,,NULL
FBO0023,1,12/27/2023,0,72,13.7,0,200,-3.770833333,01:23.0,41:40.0,0,NULL
FBO0023,1,12/28/2023,0,,,,,,,,,NULL
FBO0023,1,12/29/2023,0,72,13.7,0,500,2.191666667,01:37.0,41:40.0,0,NULL
FBO0023,1,12/30/2023,0,72,13.7,0,200,0.625,01:37.0,41:40.0,0,NULL
FBO0023,1,12/31/2023,0,72,13.7,0,200,-2.333333333,01:37.0,41:40.0,0,NULL
FSK0003,1,1/1/2023,82.67803083,330,15.63,190,8910,0.083333333,39:41.0,36:31.0,10776.74433,NULL
FSK0003,1,1/2/2023,0,330,15.63,50,2520,3.583333333,39:41.0,36:31.0,2799.88005,NULL
FSK0003,1,1/3/2023,5.607913723,330,15.63,710,2270,-1.333333333,39:41.0,36:32.0,40478.51148,NULL
FSK0003,1,1/4/2023,0,330,15.63,90,780,-2.416666667,39:41.0,36:32.0,5151.19473,NULL
FSK0003,1,1/5/2023,0,330,15.63,0,40,-0.166666667,39:41.0,36:32.0,0,NULL
FSK0003,1,1/6/2023,0,330,15.63,0,180,-1.625,39:41.0,36:32.0,0,NULL
FSK0003,1,1/7/2023,0,330,15.63,60,120,0.958333333,39:41.0,36:32.0,3392.35083,NULL
FSK0003,1,1/8/2023,0,330,15.63,30,1640,3.791666667,39:41.0,36:32.0,1678.638555,NULL
FSK0003,1,1/9/2023,0,330,15.63,60,3600,5.291666667,39:41.0,36:32.0,3338.70867,NULL
FSK0003,1,1/10/2023,0,330,15.63,90,4450,4.083333333,39:41.0,36:32.0,5030.49987,NULL
FSK0003,1,1/11/2023,0,330,15.63,50,2370,4.833333333,39:41.0,36:32.0,2786.9853,NULL
FSK0003,1,1/12/2023,105.0728689,330,15.63,120,7040,4.375,39:41.0,36:32.0,6700.1121,NULL
FSK0003,1,1/13/2023,38.20394479,330,15.63,370,7890,4.458333333,39:41.0,36:32.0,20652.31757,NULL
FSK0003,1,1/14/2023,0,330,15.63,90,5450,4.583333333,39:41.0,36:32.0,5021.21565,NULL
FSK0003,1,1/15/2023,74.79882165,330,15.63,270,11290,4.041666667,39:41.0,36:32.0,15093.82067,NULL
FSK0003,1,1/16/2023,34.02808706,330,15.63,690,13160,3.333333333,39:41.0,36:33.0,38673.9342,NULL
FSK0003,1,1/17/2023,0,330,15.63,50,2530,3.083333333,39:41.0,36:33.0,2805.03795,NULL
FSK0003,1,1/18/2023,43.15259796,330,15.63,690,16740,2.5,39:41.0,36:33.0,38792.5659,NULL
FSK0003,1,1/19/2023,38.21366463,330,15.63,650,14080,0.25,39:41.0,36:33.0,36845.45865,NULL
FSK0003,1,1/20/2023,66.61864999,330,15.63,200,7540,0.708333333,39:41.0,36:33.0,11318.1519,NULL
FSK0003,1,1/21/2023,78.98706982,330,15.63,150,6710,0.5,39:41.0,36:33.0,8495.0613,NULL
FSK0003,1,1/22/2023,38.30298749,330,15.63,220,4810,-1.666666667,39:41.0,36:33.0,12557.7672,NULL
FSK0003,1,1/23/2023,41.99251539,330,15.63,220,5290,-2.541666667,39:41.0,36:33.0,12597.48303,NULL
FSK0003,1,1/24/2023,0,330,15.63,100,5300,2.75,39:41.0,36:33.0,5616.9531,NULL
FSK0003,1,1/25/2023,91.02392735,330,15.63,150,7560,6.625,39:41.0,36:33.0,8305.508475,NULL
FSK0003,1,1/26/2023,42.85353428,330,15.63,960,23030,3.666666667,39:41.0,36:33.0,53741.19168,NULL
FSK0003,1,1/27/2023,50.62759562,330,15.63,1020,29410,-1.041666667,39:41.0,36:34.0,58090.84875,NULL
FSK0003,1,1/28/2023,78.76206032,330,15.63,450,20030,1.083333333,39:41.0,36:34.0,25431.02595,NULL
FSK0003,1,1/29/2023,72.95767091,330,15.63,550,22470,3.583333333,39:41.0,36:34.0,30798.68055,NULL
FSK0003,1,1/30/2023,62.61203556,330,15.63,830,28940,5.083333333,39:41.0,36:34.0,46221.14541,NULL
FSK0003,1,1/31/2023,42.32437977,330,15.63,1550,37080,1.041666667,39:41.0,36:34.0,87609.08063,NULL
FSK0003,1,2/1/2023,17.29557145,330,15.63,470,4610,0.125,39:41.0,36:34.0,26654.22194,NULL
FSK0003,1,2/2/2023,7.737346316,330,15.63,1070,4720,-1.333333333,39:41.0,36:34.0,61002.82716,NULL
FSK0003,1,2/3/2023,9.792341771,330,15.63,1160,6520,-3.208333333,39:41.0,36:34.0,66582.64338,NULL
FSK0003,1,2/4/2023,9.40007547,330,15.63,1640,8850,-3.25,39:41.0,36:34.0,94148.18028,NULL
FSK0003,1,2/5/2023,11.56908207,330,15.63,370,2450,-2.416666667,39:41.0,36:34.0,21177.13389,NULL
FSK0003,1,2/6/2023,10.11857161,330,15.63,1660,9530,0,39:41.0,36:34.0,94183.254,NULL
FSK0003,1,2/7/2023,80.88863686,330,15.63,200,9080,2.958333333,39:41.0,36:34.0,11225.3097,NULL
FSK0003,1,2/8/2023,95.20228276,330,15.63,220,11660,5.166666667,39:41.0,36:35.0,12247.60548,NULL
FSK0003,1,2/9/2023,87.24926043,330,15.63,300,14700,2.791666667,39:41.0,36:35.0,16848.28035,NULL
FSK0003,1,2/10/2023,83.64965361,330,15.63,1610,75670,2.666666667,39:41.0,36:35.0,90460.62564,NULL
FSK0003,1,2/11/2023,55.5965206,330,15.63,1140,35840,0.916666667,39:41.0,36:35.0,64464.46578,NULL
FSK0003,1,2/12/2023,82.83782874,330,15.63,920,43030,1.333333333,39:41.0,36:35.0,51944.86704,NULL
FSK0003,1,2/13/2023,81.21123862,330,15.63,1540,69410,6,39:41.0,36:35.0,85468.46616,NULL
FSK0003,1,2/14/2023,71.85986771,330,15.63,1990,79020,7.166666667,39:41.0,36:35.0,109964.021,NULL
FSK0003,1,2/15/2023,93.57622803,330,15.63,250,13080,4,39:41.0,36:35.0,13977.909,NULL
FSK0003,1,2/16/2023,89.49103859,330,15.63,390,19490,4.333333333,39:41.0,36:35.0,21778.71696,NULL
FSK0003,1,2/17/2023,89.07863678,330,15.63,440,21820,5.166666667,39:41.0,36:35.0,24495.21096,NULL
FSK0003,1,2/18/2023,80.64987436,330,15.63,760,34360,3.291666667,39:41.0,36:35.0,42603.91014,NULL
FSK0003,1,2/19/2023,77.85413329,330,15.63,2550,111700,2.291666667,39:41.0,36:35.0,143473.4359,NULL
FSK0003,1,2/20/2023,36.85252864,330,15.63,560,11670,0.916666667,39:41.0,36:36.0,31666.75512,NULL
FSK0003,1,2/21/2023,13.9695827,330,15.63,760,6010,0.625,39:41.0,36:36.0,43022.0439,NULL
FSK0003,1,2/22/2023,22.52227432,330,15.63,700,8930,0.458333333,39:41.0,36:36.0,39649.63695,NULL
FSK0003,1,2/23/2023,2.398216938,330,15.63,590,800,0.958333333,39:41.0,36:36.0,33358.1165,NULL
FSK0003,1,2/24/2023,5.94901752,330,15.63,630,2110,2.125,39:41.0,36:36.0,35468.04146,NULL
FSK0003,1,2/25/2023,4.486841539,330,15.63,820,2090,-0.333333333,39:41.0,36:36.0,46580.65104,NULL
FSK0003,1,2/26/2023,5.537209122,330,15.63,1810,5670,0.791666667,39:41.0,36:36.0,102398.1554,NULL
FSK0003,1,2/27/2023,32.89190616,330,15.63,2460,44830,6.458333333,39:41.0,36:36.0,136294.9286,NULL
FSK0003,1,2/28/2023,92.24100068,330,15.63,2300,117780,5.916666667,39:41.0,36:36.0,127687.2531,NULL
FSK0003,1,3/1/2023,87.41650681,330,15.63,2960,142760,7.583333333,39:41.0,36:36.0,163310.1175,NULL
FSK0003,1,3/2/2023,88.48743647,330,15.63,2580,126330,6.791666667,39:41.0,36:36.0,142766.0299,NULL
FSK0003,1,3/3/2023,67.43072295,330,15.63,1760,66110,5,39:41.0,36:36.0,98041.3632,NULL
FSK0003,1,3/4/2023,93.60765162,330,15.63,2060,108810,1.5,39:41.0,36:37.0,116240.4976,NULL
FSK0003,1,3/5/2023,87.30689226,330,15.63,2500,123050,1.75,39:41.0,36:37.0,140939.6175,NULL
FSK0003,1,3/6/2023,64.47712343,330,15.63,1820,66600,-0.083333333,39:41.0,36:37.0,103292.4493,NULL
FSK0003,1,3/7/2023,87.48862971,330,15.63,1650,82350,-1.5,39:41.0,36:37.0,94126.5171,NULL
FSK0003,1,3/8/2023,0,,,,,,,,,NULL
FSK0003,1,3/9/2023,0.718970211,330,15.63,2650,1090,-2.291666667,39:41.0,36:37.0,151605.7249,NULL
FSK0003,1,3/10/2023,0.928977658,330,15.63,2080,1090,1.583333333,39:41.0,36:37.0,117333.2846,NULL
FSK0003,1,3/11/2023,1.478946684,330,15.63,2520,2120,-0.708333333,39:41.0,36:37.0,143345.2621,NULL
FSK0003,1,3/12/2023,2.344746476,330,15.63,3990,5300,0.416666667,39:41.0,36:37.0,226037.2307,NULL
FSK0003,1,3/13/2023,5.267980607,330,15.63,900,2690,0,39:41.0,36:37.0,51063.21,NULL
FSK0003,1,3/14/2023,77.53770647,330,15.63,1580,67960,6.125,39:41.0,36:37.0,87647.67891,NULL
FSK0003,1,3/15/2023,88.2045093,330,15.63,4220,207860,4.333333333,39:41.0,36:37.0,235656.8861,NULL
FSK0003,1,3/16/2023,87.63335183,330,15.63,4220,205910,5.125,39:41.0,36:37.0,234967.6187,NULL
FSK0003,1,3/17/2023,81.54857123,330,15.63,1530,69900,3.458333333,39:41.0,36:37.0,85715.78747,NULL
FSK0003,1,3/18/2023,83.83720452,330,15.63,470,21960,4.875,39:41.0,36:38.0,26193.62147,NULL
FSK0003,1,3/19/2023,88.69015125,330,15.63,1420,69300,8.291666667,39:41.0,36:38.0,78137.19903,NULL
FSK0003,1,3/20/2023,87.47164146,330,15.63,860,41840,5.416666667,39:41.0,36:38.0,47832.6453,NULL
FSK0003,1,3/21/2023,90.85859133,330,15.63,3020,151790,6.875,39:41.0,36:38.0,167061.8021,NULL
FSK0003,1,3/22/2023,98.19438425,330,15.63,1240,66990,8.333333333,39:41.0,36:38.0,68221.824,NULL
FSK0003,1,3/23/2023,86.92223777,330,15.63,3960,187010,11.66666667,39:41.0,36:38.0,215146.3248,NULL
FSK0003,1,3/24/2023,92.45624239,330,15.63,940,47860,8.083333333,39:41.0,36:38.0,51765.02826,NULL
FSK0003,1,3/25/2023,49.39761441,330,15.63,820,22860,1.458333333,39:41.0,36:38.0,46277.53845,NULL
FSK0003,1,3/26/2023,9.675696148,330,15.63,1750,9540,1.916666667,39:41.0,36:38.0,98597.55675,NULL
FSK0003,1,3/27/2023,15.69999415,330,15.63,1500,13400,-0.791666667,39:41.0,36:38.0,85350.35025,NULL
FSK0003,1,3/28/2023,38.94994953,330,15.63,3070,67700,0.583333333,39:41.0,36:38.0,173812.8054,NULL
FSK0003,1,3/29/2023,60.50971647,330,15.63,1670,57620,-1.375,39:41.0,36:38.0,95224.37612,NULL
FSK0003,1,3/30/2023,42.46753429,330,15.63,2050,49050,1.916666667,39:41.0,36:39.0,115499.9951,NULL
FSK0003,1,3/31/2023,80.36157499,330,15.63,4760,212690,5.5,39:41.0,36:39.0,264666.2911,NULL
FSK0003,1,4/1/2023,88.8429532,330,15.63,5430,268110,5.625,39:41.0,36:39.0,301779.7027,NULL
FSK0003,1,4/2/2023,91.51596265,330,15.63,4980,253720,5.166666667,39:41.0,36:39.0,277241.2513,NULL
FSK0003,1,4/3/2023,88.06402407,330,15.63,5490,267740,6.583333333,39:41.0,36:39.0,304028.805,NULL
FSK0003,1,4/4/2023,83.63646257,330,15.63,2780,129660,4.708333333,39:41.0,36:39.0,155028.0775,NULL
FSK0003,1,4/5/2023,77.00046708,330,15.63,1270,55290,0.958333333,39:41.0,36:39.0,71804.75924,NULL
FSK0003,1,4/6/2023,0,,,,,,,,,NULL
FSK0003,1,4/7/2023,0,,,,,,,,,NULL
FSK0003,1,4/8/2023,0,,,,,,,,,NULL
FSK0003,1,4/9/2023,0,,,,,,,,,NULL
FSK0003,1,4/10/2023,0,,,,,,,,,NULL
FSK0003,1,4/11/2023,0,,,,,,,,,NULL
FSK0003,1,4/12/2023,0,,,,,,,,,NULL
FSK0003,1,4/13/2023,0,,,,,,,,,NULL
FSK0003,1,4/14/2023,0,,,,,,,,,NULL
FSK0003,1,4/15/2023,0,,,,,,,,,NULL
FSK0003,1,4/16/2023,0,,,,,,,,,NULL
FSK0003,1,4/17/2023,0,,,,,,,,,NULL
FSK0003,1,4/18/2023,0,,,,,,,,,NULL
FSK0003,1,4/19/2023,0,,,,,,,,,NULL
FSK0003,1,4/20/2023,0,,,,,,,,,NULL
FSK0003,1,4/21/2023,0,,,,,,,,,NULL
FSK0003,1,4/22/2023,0,,,,,,,,,NULL
FSK0003,1,4/23/2023,0,,,,,,,,,NULL
FSK0003,1,4/24/2023,0,,,,,,,,,NULL
FSK0003,1,4/25/2023,0,,,,,,,,,NULL
FSK0003,1,4/26/2023,0,,,,,,,,,NULL
FSK0003,1,4/27/2023,0,,,,,,,,,NULL
FSK0003,1,4/28/2023,0,,,,,,,,,NULL
FSK0003,1,4/29/2023,0,,,,,,,,,NULL
FSK0003,1,4/30/2023,0,,,,,,,,,NULL
FSK0003,1,5/1/2023,86.06755721,330,15.63,2510,118780,8.5,39:41.0,36:39.0,138007.8671,NULL
FSK0003,1,5/2/2023,83.71443951,330,15.63,4750,215800,11.95833333,39:41.0,36:39.0,257781.0964,NULL
FSK0003,1,5/3/2023,81.66681083,330,15.63,6260,275160,14.125,39:41.0,36:39.0,336930.0175,NULL
FSK0003,1,5/4/2023,100.0078284,330,15.63,4550,248120,10.70833333,39:41.0,36:39.0,248100.5777,NULL
FSK0003,1,5/5/2023,88.54803608,330,15.63,4140,199640,11.04166667,39:41.0,36:39.0,225459.5459,NULL
FSK0003,1,5/6/2023,86.70360224,330,15.63,7080,331030,13.625,39:41.0,36:40.0,381794.9791,NULL
